Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion
18,1,0,2,2,3,2,0,2,1,3,3,1,1,0,12,3,0,2,3,0,0
33,0,0,5,1,2,2,0,3,1,1,1,1,1,0,11,2,0,2,3,1,0
33,0,0,15,1,2,1,1,3,2,0,3,0,7,0,12,3,0,2,3,5,5
19,2,0,1,1,1,1,0,2,1,3,2,1,1,0,11,3,0,2,3,1,0
26,0,0,1,1,1,2,0,3,1,3,1,1,0,0,12,2,0,3,3,3,0
34,0,0,14,3,3,2,0,2,1,3,1,1,1,0,22,3,0,2,1,1,0
29,0,0,18,1,2,2,0,1,1,1,3,0,1,0,12,3,0,2,2,2,0
36,0,1,13,2,4,1,0,2,2,5,2,1,6,1,14,1,0,2,1,0,0
25,0,1,19,2,2,4,0,3,1,5,2,0,0,0,11,2,0,3,2,0,0
29,0,0,26,3,2,1,0,2,2,1,3,0,1,0,21,3,2,2,2,3,1
24,1,0,9,3,2,2,0,2,1,3,1,1,1,0,11,3,0,2,2,0,0
32,0,1,1,3,0,4,1,2,1,4,2,1,0,0,13,2,0,2,1,1,0
30,1,0,1,4,0,2,0,3,2,4,1,0,1,1,11,1,0,2,3,8,4
29,0,0,9,3,2,2,0,2,1,3,3,1,1,1,13,3,0,3,2,0,0
49,1,0,1,3,2,2,1,2,2,2,3,1,5,0,13,4,0,3,3,0,0
34,0,0,15,1,3,1,1,1,2,1,3,1,6,0,13,4,1,2,2,2,2
32,1,0,1,3,0,1,0,1,1,3,2,1,1,0,12,2,0,2,3,0,0
29,0,0,20,1,1,3,0,2,1,1,2,0,1,0,13,2,0,3,1,5,1
30,1,1,16,2,3,3,1,2,1,2,3,0,1,0,12,3,0,4,2,2,1
48,0,0,1,2,0,1,1,2,2,3,3,1,8,0,13,4,0,2,3,0,0
20,1,0,1,1,1,1,0,2,1,4,2,1,1,0,11,3,0,3,3,1,0
31,0,1,1,2,0,1,0,2,1,2,1,0,6,1,17,1,0,2,2,7,0
20,0,0,21,2,4,4,1,1,1,3,2,0,1,0,12,2,0,2,3,0,0
47,1,0,28,3,0,1,0,3,2,0,2,0,2,0,12,4,0,2,2,5,6
33,0,0,10,1,3,1,1,1,1,3,4,2,6,0,13,1,2,2,2,2,1
28,0,1,1,4,3,1,1,2,1,1,4,0,8,0,13,2,2,3,3,2,2
50,0,0,2,2,2,1,1,2,1,2,3,0,1,0,14,3,0,2,3,1,0
42,0,1,2,3,0,1,1,3,1,4,1,0,4,1,11,2,0,3,3,2,1
43,0,0,9,3,2,1,0,1,2,2,3,1,7,1,12,1,0,1,2,3,1
40,0,0,6,3,0,1,1,3,1,3,1,1,2,0,14,2,0,3,1,2,0
30,0,0,2,3,1,3,0,2,1,1,1,1,5,0,11,3,0,4,2,2,0
29,0,0,16,3,1,1,1,2,2,2,3,0,3,1,12,1,2,2,2,0,0
29,1,0,25,3,2,3,0,2,1,2,1,0,4,0,15,3,0,4,2,2,0
25,0,1,4,1,1,3,0,2,1,2,3,0,1,0,14,1,1,2,3,7,3
39,2,0,3,3,1,1,1,3,1,1,1,1,1,0,16,2,0,4,3,7,7
28,0,0,1,2,1,3,1,3,1,1,2,1,0,1,12,3,0,1,2,2,0
35,1,1,8,3,0,4,1,3,1,4,1,0,4,0,18,3,0,2,1,1,0
32,0,0,6,2,0,4,0,3,1,3,3,0,1,0,17,1,0,2,3,3,0
26,1,1,20,3,0,2,0,2,1,6,2,1,0,0,11,1,0,2,2,7,1
31,1,0,2,3,0,1,1,2,1,1,1,0,1,0,11,2,0,3,3,8,7
55,0,1,24,4,2,3,0,3,3,5,3,0,1,0,12,4,1,2,2,9,13
26,0,1,23,3,1,2,1,1,1,4,3,1,1,0,18,2,0,2,1,0,0
18,2,0,5,3,1,2,0,2,1,3,2,1,1,0,15,3,0,3,3,0,0
27,0,0,5,3,1,3,1,2,1,3,2,1,2,0,13,3,0,2,2,2,1
37,0,1,4,3,3,3,0,3,1,4,1,1,4,0,20,2,0,3,2,1,0
32,0,0,7,2,0,3,0,3,2,3,2,0,0,0,17,1,0,3,3,3,0
31,0,0,25,3,2,1,0,2,1,1,2,0,2,0,20,2,1,1,2,2,1
35,1,0,12,4,4,3,0,3,1,2,3,1,2,0,22,1,0,1,3,9,7
35,0,0,8,3,0,2,1,1,1,3,1,1,5,0,23,2,0,3,3,3,0
26,0,0,22,3,2,1,0,3,1,3,3,1,1,1,20,3,1,0,2,1,0
25,1,0,24,1,0,3,1,1,1,3,3,0,1,0,14,3,0,3,3,0,0
30,1,0,1,4,0,1,0,1,1,3,3,1,1,1,11,2,0,3,2,0,0
44,0,1,3,3,0,1,1,3,1,3,1,0,3,0,11,3,0,4,3,2,0
41,2,0,4,2,2,1,0,3,1,2,2,0,1,0,17,3,0,4,3,7,7
41,1,1,16,3,1,2,1,2,1,1,3,0,8,0,15,3,1,3,2,0,0
28,0,1,2,4,3,1,1,1,1,1,3,0,5,0,14,4,0,3,2,2,2
30,1,1,20,3,0,1,0,3,2,5,3,0,3,0,11,1,0,2,3,0,0
32,0,0,1,3,0,4,0,2,1,3,3,1,0,0,13,3,0,2,1,1,0
41,0,0,19,2,2,2,0,2,2,3,3,0,1,0,11,1,1,4,3,4,0
26,2,1,2,2,0,1,1,2,1,1,1,0,6,0,13,2,0,2,2,1,0
44,1,0,25,3,0,1,0,2,2,2,1,0,2,0,13,3,2,4,3,1,0
18,0,0,3,2,0,2,0,3,1,3,3,1,1,0,12,3,0,2,3,0,0
30,1,0,1,3,0,2,0,1,1,2,3,1,0,1,12,2,0,2,2,0,0
25,1,0,2,2,0,1,0,3,1,1,1,0,7,0,14,1,0,2,3,2,1
41,0,0,1,2,0,1,0,2,2,2,3,1,8,0,11,1,0,0,1,3,0
30,1,1,5,2,2,2,0,3,1,4,2,0,0,1,17,1,0,3,3,2,1
19,0,1,3,3,0,2,0,2,1,4,4,1,1,0,20,2,0,3,2,0,1
51,0,0,2,1,2,1,0,1,4,0,3,0,1,0,14,3,1,3,3,12,6
30,1,1,1,4,0,2,0,3,2,4,2,1,1,0,11,1,0,2,3,7,4
27,0,1,2,3,1,2,1,3,1,1,2,0,6,0,15,3,0,2,2,2,1
26,1,1,17,3,0,2,0,2,1,6,2,1,0,0,11,1,0,2,2,7,1
18,0,0,3,2,0,2,0,3,1,3,3,1,1,0,12,3,0,2,3,0,0
23,1,0,8,2,2,2,1,3,1,3,1,1,1,0,11,2,0,2,2,0,0
32,0,0,3,3,2,3,1,1,3,2,4,0,1,1,11,3,0,2,2,7,9
31,0,0,1,2,0,1,1,1,1,2,2,0,6,0,14,2,0,2,2,0,0
58,0,1,2,2,0,4,1,2,1,2,3,1,6,0,19,2,0,3,2,0,0
41,0,0,25,3,1,3,0,2,2,2,2,1,2,0,12,3,0,2,3,4,1
45,0,0,11,3,2,1,0,3,3,4,4,1,2,1,11,2,1,1,3,7,2
32,0,1,2,3,0,3,0,3,1,4,1,1,1,0,12,1,0,2,3,0,0
26,2,0,24,1,0,3,1,1,1,3,3,1,1,0,14,4,0,3,3,0,0
23,0,1,5,2,0,3,1,3,1,3,1,0,0,0,21,3,1,2,3,0,0
26,0,1,5,1,1,3,0,3,1,4,3,0,1,0,14,1,1,2,3,7,5
33,0,0,16,3,0,1,0,2,2,1,1,0,1,0,20,2,0,2,2,0,0
33,0,0,15,1,2,1,0,3,2,0,2,0,6,0,12,3,0,2,3,5,5
20,2,0,8,3,1,4,0,2,1,3,4,1,1,0,15,2,0,3,3,1,0
33,0,0,5,2,2,3,0,3,1,2,2,1,1,0,12,2,0,2,3,0,0
22,0,0,7,2,0,3,1,3,1,2,3,1,1,0,21,1,0,2,3,1,0
28,0,0,11,2,2,3,0,2,1,2,2,1,2,0,11,3,0,1,3,0,2
29,2,0,24,3,1,3,0,3,1,2,1,1,2,1,16,3,0,3,2,0,0
49,0,0,4,2,2,2,0,2,1,3,3,0,1,0,12,3,0,2,3,4,2
50,0,0,11,3,2,2,0,3,3,2,3,0,2,0,17,1,1,2,3,7,5
23,0,0,6,3,0,3,1,3,1,3,3,1,1,0,21,2,1,2,3,1,0
52,0,0,2,2,1,1,0,1,4,2,4,0,0,1,15,3,1,3,3,11,3
28,1,0,24,3,1,3,1,3,1,3,1,1,1,0,17,3,0,3,2,0,0
20,1,0,1,1,1,1,0,2,1,4,2,1,1,0,11,3,0,3,3,1,0
29,0,1,2,3,1,2,0,2,1,1,1,1,5,0,11,3,0,3,2,4,0
28,0,0,1,3,3,2,0,2,1,2,3,1,6,0,18,3,2,3,2,2,0
32,0,0,6,2,0,4,0,3,1,3,3,0,1,0,17,1,0,2,3,3,0
50,1,0,8,2,0,3,1,1,2,2,3,0,7,1,11,3,0,3,1,6,12
20,0,1,4,2,0,1,1,3,1,3,1,1,1,0,20,1,0,2,3,0,0
33,0,1,6,1,2,1,0,2,1,1,1,1,1,1,11,3,0,2,3,1,0
26,2,1,2,2,0,1,1,2,1,1,1,0,6,0,13,2,0,2,2,1,0
29,0,0,10,2,2,2,0,1,1,4,2,1,0,0,12,2,0,2,3,3,3
35,0,0,18,3,0,3,0,3,1,3,1,1,1,0,16,3,0,1,3,11,13
30,1,1,16,2,3,3,1,2,1,2,3,0,1,0,12,3,0,4,2,2,1
38,1,1,8,3,1,1,1,3,2,4,2,1,4,0,12,2,1,4,2,0,0
27,0,1,5,3,1,3,0,2,1,3,3,0,1,0,13,2,0,2,2,3,1
21,0,0,6,3,0,3,0,2,1,3,4,1,1,0,19,2,0,3,3,1,0
25,0,0,4,1,1,4,1,2,1,3,4,0,1,0,14,2,0,2,3,7,5
28,1,0,24,3,1,3,1,3,1,3,1,1,1,0,17,3,0,3,2,0,0
33,0,0,14,2,3,2,1,2,1,3,4,0,5,0,13,3,1,2,1,3,0
34,1,0,19,3,2,1,1,4,1,1,3,1,7,0,12,2,0,2,2,2,0
27,1,0,1,2,2,1,1,2,1,3,1,2,0,1,14,1,1,2,3,0,0
37,0,0,4,3,1,2,1,3,2,2,1,1,0,0,20,1,0,3,3,7,5
27,0,0,24,2,2,3,1,2,1,3,2,0,1,0,16,3,2,3,3,0,0
29,0,1,11,3,3,1,0,1,1,4,1,1,2,0,14,3,1,3,3,2,2
25,0,2,20,1,3,4,0,2,1,6,2,0,0,0,11,3,0,2,3,0,0
41,1,0,20,3,2,2,0,4,1,1,2,1,5,0,13,4,0,2,2,1,1
29,0,1,18,1,2,2,0,2,1,1,3,0,1,0,12,2,0,2,2,2,0
40,0,0,4,2,1,2,0,2,1,1,1,1,5,0,17,1,0,2,1,0,0
20,0,1,10,1,3,4,0,2,1,1,2,1,1,0,12,2,0,3,3,0,0
18,1,0,2,2,2,1,0,2,1,4,4,1,1,0,12,3,0,2,4,0,0
24,0,0,17,2,0,3,0,2,1,3,2,0,1,0,14,1,1,2,1,0,0
45,0,1,1,2,2,1,1,2,3,5,1,0,9,0,13,4,0,1,3,4,2
35,0,0,7,3,2,4,0,2,1,1,3,0,0,0,15,1,0,0,2,0,0
29,0,1,25,4,0,3,0,2,1,1,2,0,4,0,16,1,0,2,3,2,1
45,1,0,26,3,0,1,0,2,2,2,1,0,2,0,13,3,1,3,3,1,0
30,1,0,1,2,0,3,0,2,1,3,1,0,1,0,11,1,0,1,3,1,1
22,0,1,9,3,1,2,0,2,1,4,1,1,1,0,12,1,0,4,2,0,0
28,0,1,1,3,1,3,1,3,1,1,3,1,0,0,13,3,0,1,2,2,1
28,0,0,1,3,3,2,0,2,1,2,3,1,6,0,18,3,1,3,2,2,0
28,0,1,5,4,1,2,1,2,1,4,2,0,1,0,12,3,0,3,2,3,1
43,2,1,19,3,0,3,1,2,1,2,3,0,6,0,18,4,1,2,2,0,0
52,0,0,7,2,1,4,0,3,1,3,3,0,5,0,11,3,1,3,1,8,8
34,1,1,22,3,4,1,0,3,2,5,1,2,8,0,14,2,2,2,2,1,0
48,0,0,27,3,1,3,0,2,2,2,1,1,3,0,13,2,1,3,3,1,1
27,0,0,25,3,1,2,0,2,2,2,4,0,1,0,20,3,1,3,1,2,0
18,2,0,4,3,1,2,1,2,1,2,2,0,0,0,13,3,0,3,3,0,0
51,0,1,3,3,0,1,1,3,1,0,2,0,8,0,12,3,2,2,3,0,1
48,2,1,27,2,0,1,1,2,1,4,1,1,3,0,20,1,0,1,2,2,0
28,0,1,1,4,3,1,1,3,1,1,3,0,7,0,15,2,1,3,3,2,2
43,0,0,9,3,2,1,0,1,2,2,3,1,7,1,12,1,0,1,2,3,1
29,0,0,1,3,3,1,0,2,1,2,3,1,6,0,17,2,3,3,3,2,0
32,0,1,1,3,0,3,0,2,1,4,2,1,0,0,13,4,0,2,1,1,0
47,1,0,7,2,2,2,0,3,1,2,3,0,2,0,11,2,1,2,3,7,5
33,1,0,9,4,0,3,0,3,2,3,1,0,3,0,17,2,0,3,2,1,0
35,1,1,9,4,1,4,1,3,2,4,1,0,2,1,16,2,0,3,1,1,0
32,0,0,12,3,4,3,1,3,1,2,3,0,6,0,12,3,0,2,2,2,0
30,2,0,12,3,0,2,0,1,1,2,1,0,1,0,18,2,0,2,3,0,1
32,0,0,6,2,0,4,0,2,1,3,3,0,0,1,17,2,1,3,2,3,1
31,0,0,2,3,2,3,1,2,1,2,1,1,7,0,11,3,0,2,2,1,1
34,1,1,8,3,0,4,1,3,1,4,1,0,4,0,17,3,0,2,1,1,0
18,2,0,5,3,2,2,0,3,1,3,2,1,1,0,14,3,0,3,3,0,0
27,0,0,4,3,2,3,1,2,1,1,2,1,6,1,17,3,0,2,2,2,1
32,0,0,25,3,2,1,0,2,1,1,2,0,3,0,20,2,0,0,2,2,1
20,0,0,10,3,2,4,0,2,1,1,1,1,1,0,14,1,0,2,3,0,0
27,0,0,9,3,2,2,0,1,1,3,1,1,1,0,12,3,0,2,2,1,1
51,0,0,11,3,2,2,0,3,3,2,3,0,3,0,17,1,1,2,3,7,5
50,0,0,6,3,0,2,1,2,3,2,2,0,8,0,16,3,0,2,1,6,9
20,0,1,10,3,1,3,0,2,1,2,1,1,1,0,13,1,0,4,2,0,0
26,0,1,22,3,1,2,1,1,1,4,3,1,1,0,18,2,0,1,1,0,0
30,1,0,2,2,0,2,1,2,1,1,3,1,7,0,19,2,0,3,3,0,0
42,0,1,4,3,0,1,1,3,1,4,1,0,3,0,12,2,0,3,2,2,0
35,1,0,12,4,5,3,1,2,1,2,3,1,2,0,24,2,0,2,2,6,3
51,0,0,5,3,0,2,0,3,3,2,2,0,8,0,19,3,0,2,2,7,6
31,0,1,7,2,0,1,0,2,1,1,1,1,1,1,11,3,0,2,3,0,0
26,0,1,19,2,3,3,0,3,1,5,2,0,0,0,11,3,0,2,3,1,0
28,2,1,4,2,2,2,0,3,1,3,1,1,0,1,18,1,0,2,3,2,0
18,0,0,3,2,0,2,1,3,1,3,2,1,1,1,13,2,0,2,3,0,0
47,0,0,10,3,0,2,0,3,3,2,2,0,5,0,20,3,2,2,2,7,0
31,0,0,4,3,2,3,0,1,2,2,3,0,1,0,11,2,0,2,2,7,8
18,0,0,3,2,1,2,0,3,1,3,3,1,1,0,12,3,0,2,3,0,0
26,0,2,18,2,1,3,0,3,1,6,2,0,0,0,11,2,0,2,2,3,1
26,0,1,16,4,2,1,0,3,1,4,2,2,1,0,12,3,1,2,2,2,0
29,0,1,6,3,0,2,0,3,1,4,2,1,2,0,12,1,1,2,3,7,6
48,2,0,27,2,0,1,0,2,2,3,1,1,3,0,17,2,0,2,3,3,1
26,0,2,19,2,3,4,0,3,1,6,1,0,0,0,11,3,0,3,3,0,0
27,0,1,17,3,0,2,0,2,1,4,3,2,2,0,11,1,1,2,2,3,0
49,1,0,4,1,2,2,0,2,2,1,3,0,1,0,12,3,1,3,3,9,6
50,0,0,3,3,0,1,1,2,1,1,3,0,7,0,12,3,2,2,3,0,1
31,0,0,4,3,2,3,0,1,2,2,3,0,1,0,11,2,0,2,2,7,8
33,1,0,9,4,0,3,0,3,2,3,1,0,3,0,17,2,0,3,2,1,0
24,0,0,2,2,0,1,0,3,1,1,3,0,9,0,14,1,0,3,3,2,2
27,0,1,16,3,0,3,0,3,1,1,3,0,1,0,12,3,0,2,2,2,5
36,0,1,9,3,3,4,1,2,1,3,1,0,0,0,15,1,0,2,1,1,0
27,0,1,2,3,2,1,1,1,1,1,3,0,5,0,13,3,0,3,2,2,1
50,0,1,3,3,0,1,1,2,1,1,3,0,9,0,12,3,2,2,3,0,1
48,0,0,10,3,1,3,0,3,3,2,3,0,1,1,18,1,2,2,3,7,6
21,0,0,11,2,0,2,0,3,1,3,2,1,1,1,16,3,0,0,2,0,0
24,1,0,23,1,0,3,1,1,1,3,3,0,1,0,13,3,0,3,3,0,0
26,0,2,19,2,2,3,0,3,1,6,2,0,0,0,11,2,0,2,2,1,1
49,0,0,3,2,2,1,0,2,1,3,3,0,1,0,13,3,0,2,3,3,1
31,1,0,1,3,0,4,0,3,1,3,2,1,1,0,11,1,0,2,3,1,1
35,1,0,12,4,5,3,1,2,1,2,3,1,2,0,24,2,0,2,2,5,3
28,0,1,17,1,3,2,1,2,1,1,3,1,1,0,13,3,0,2,2,2,0
34,2,0,3,3,0,1,1,3,1,1,1,1,1,0,12,1,0,3,3,7,8
48,0,0,10,3,2,2,0,3,3,2,4,0,1,1,16,1,1,2,4,7,6
29,0,1,1,2,0,2,0,2,1,4,1,0,1,0,11,3,0,1,3,0,0
25,0,1,2,2,3,1,1,2,1,4,1,0,5,1,12,3,0,4,2,1,0
28,0,1,2,3,0,1,0,3,1,3,2,1,2,0,11,3,0,5,1,0,0
32,0,0,1,4,4,4,1,2,1,1,4,0,1,0,12,3,0,2,2,8,7
22,0,0,7,2,0,3,1,3,1,2,3,1,1,0,21,1,0,2,3,1,0
19,0,1,2,3,0,2,0,2,1,4,4,1,1,0,21,2,0,3,2,0,1
37,0,1,10,2,3,1,0,1,2,6,2,0,5,1,13,1,0,3,1,0,0
21,0,1,9,3,0,2,0,2,1,4,1,1,1,0,12,1,0,4,2,0,0
26,0,1,23,3,1,2,1,1,1,4,3,1,1,0,18,2,0,2,1,0,0
34,0,1,14,4,3,3,1,1,1,2,1,1,1,0,23,3,1,2,1,2,1
20,2,0,1,1,1,1,0,2,1,3,2,1,1,0,11,3,0,2,3,1,0
28,0,0,7,3,1,2,0,1,1,3,2,1,1,0,13,3,0,3,2,2,2
29,0,1,2,3,1,3,0,2,1,1,1,0,5,0,11,3,0,4,2,2,0
44,2,0,25,3,0,1,0,3,1,2,1,0,2,0,14,4,1,3,2,0,0
28,0,0,25,3,2,2,0,3,2,2,3,0,1,0,19,3,3,3,2,2,0
18,0,0,7,1,2,2,1,3,1,3,2,1,1,1,12,3,0,0,3,0,0
25,0,1,2,3,2,1,1,3,1,4,1,0,4,1,12,3,0,5,2,1,0
25,0,0,4,2,1,4,1,2,1,2,4,0,1,0,13,2,0,1,3,7,6
30,0,0,8,3,0,1,0,1,1,1,2,1,1,1,12,3,0,3,3,0,0
39,0,1,5,2,2,3,1,2,1,3,1,0,6,0,19,3,0,2,1,1,1
18,1,0,8,1,2,3,0,3,1,3,3,1,1,0,12,3,0,0,3,0,0
44,2,0,24,3,0,3,0,3,1,3,2,1,2,0,19,4,1,1,1,0,0
30,1,1,2,3,0,1,1,2,1,3,4,0,5,0,13,3,0,2,1,2,2
52,0,1,25,4,1,2,0,3,3,4,3,0,1,0,12,4,1,2,2,8,12
34,0,1,14,3,4,1,1,3,1,4,3,1,6,0,13,2,1,2,1,1,0
32,0,0,8,3,1,1,0,3,2,2,1,0,0,0,17,1,0,3,3,2,0
26,0,1,24,3,1,3,1,1,1,4,3,0,1,0,17,2,0,3,1,0,0
43,0,0,9,3,0,2,0,2,1,1,3,1,1,0,11,2,0,3,2,3,0
33,1,0,5,2,2,4,0,1,1,3,3,1,0,0,15,3,0,2,2,1,0
20,0,0,9,3,0,3,0,2,1,3,2,1,1,0,13,1,0,4,2,0,0
34,1,1,6,3,1,1,1,1,1,4,2,1,1,0,23,4,0,3,3,5,0
32,0,1,1,2,0,1,0,2,1,4,1,1,1,0,11,4,1,1,3,0,0
25,0,1,4,1,1,3,0,2,1,3,3,0,1,0,14,1,1,2,3,7,4
30,0,0,8,3,3,2,0,2,1,3,4,1,1,1,12,3,0,2,2,0,0
31,1,0,1,3,0,4,0,2,1,3,2,1,0,0,11,1,0,2,3,2,1
50,0,0,11,3,1,1,0,3,3,2,2,0,5,0,18,3,1,2,2,7,1
25,1,0,24,1,0,2,1,1,1,3,3,1,1,0,13,3,0,3,2,0,0
20,0,0,10,3,2,4,0,2,1,1,1,1,1,0,14,1,0,2,3,0,0
20,0,0,2,3,2,3,0,2,1,2,3,0,0,0,12,3,0,3,2,1,0
23,0,0,6,3,0,3,1,3,1,3,2,1,1,0,21,2,1,2,3,1,0
50,2,0,4,4,2,2,1,1,2,3,3,1,2,0,14,4,0,2,3,1,0
32,0,0,9,3,2,1,0,2,1,2,1,1,0,0,16,1,0,3,3,2,0
30,1,1,8,2,3,2,0,2,1,1,1,1,0,0,21,1,0,0,3,2,1
30,2,1,2,2,0,2,1,2,1,4,3,0,6,0,12,3,0,2,1,1,1
32,1,1,16,2,0,2,0,1,1,1,1,0,1,0,22,2,0,3,3,2,4
41,1,0,20,3,1,2,0,4,2,1,2,1,5,0,13,4,0,2,2,1,1
44,0,1,1,2,2,1,1,2,2,5,1,0,8,1,13,3,0,1,3,5,2
48,2,1,27,2,0,1,1,2,1,4,1,1,3,0,20,1,0,1,2,2,0
41,2,0,4,2,2,1,0,3,1,2,2,0,1,0,17,3,0,4,3,7,7
50,0,0,2,2,1,1,0,2,1,3,3,0,0,0,14,2,0,2,3,2,0
46,0,0,11,2,0,3,0,3,2,2,2,0,4,1,21,3,2,2,3,7,0
31,0,0,16,3,2,1,0,3,2,2,2,0,2,1,13,1,2,2,3,0,0
30,1,0,2,2,0,2,1,2,1,1,3,1,7,0,19,2,0,3,3,0,0
20,0,0,11,3,2,3,0,2,1,1,1,1,1,0,15,1,0,1,3,0,0
25,0,1,17,2,0,3,0,2,1,4,2,0,2,1,12,1,1,2,1,0,0
49,0,0,8,2,2,2,0,2,3,1,4,0,1,1,17,1,1,3,3,9,6
52,0,0,2,1,1,1,0,1,4,0,4,0,0,1,15,3,1,3,3,12,5
21,2,0,2,2,0,2,0,2,1,1,3,0,0,0,11,2,0,4,3,0,0
34,0,0,2,4,1,2,1,1,3,2,3,0,3,1,11,3,0,2,1,4,10
42,2,1,18,3,2,3,1,3,1,1,3,1,6,0,12,4,0,2,3,1,1
22,0,1,6,2,0,2,0,3,1,4,1,0,1,0,20,3,1,2,2,0,0
34,1,0,14,4,2,4,1,1,1,1,1,0,1,0,23,1,0,2,3,4,3
32,0,1,1,3,0,4,1,2,1,4,2,1,0,0,13,3,0,2,1,1,0
43,0,0,9,3,0,2,0,2,1,1,3,1,3,0,11,2,0,3,2,3,0
28,0,0,6,3,1,2,0,2,1,3,3,1,2,0,12,1,1,1,3,7,7
26,0,1,17,3,3,1,0,3,1,4,2,1,1,0,12,3,0,2,3,1,0
20,0,0,7,1,2,2,0,3,1,3,2,1,1,0,13,2,0,3,3,0,0
29,0,0,1,3,0,2,1,2,2,2,1,0,1,0,11,3,0,3,3,7,6
23,0,1,21,1,4,4,1,1,1,5,2,0,1,0,11,2,0,2,3,0,0
28,0,1,1,4,3,1,1,2,1,1,4,0,8,0,13,2,2,3,3,2,2
52,0,1,2,4,0,2,0,1,3,5,4,0,0,1,15,2,0,3,3,6,0
41,0,0,23,2,1,2,0,2,2,2,2,0,2,0,12,1,2,5,3,3,0
31,2,1,3,3,0,2,0,3,1,1,2,1,1,0,11,1,0,2,1,4,7
36,0,0,8,4,1,3,1,2,1,3,1,1,6,0,22,2,0,3,3,2,0
31,0,1,7,2,0,3,1,2,1,3,2,0,0,0,18,1,0,2,3,3,1
31,0,1,9,2,3,3,1,2,1,1,1,0,0,0,21,1,0,0,2,1,0
35,0,0,13,3,1,3,0,3,1,3,1,0,3,1,16,3,0,1,3,12,11
47,0,0,27,3,2,4,1,2,3,2,1,1,3,0,12,2,0,2,3,2,1
32,0,0,1,4,4,4,1,2,1,1,4,0,1,0,12,3,0,2,2,8,7
23,1,0,8,2,2,2,1,3,1,3,1,1,1,0,11,2,0,2,2,0,0
30,2,1,2,2,0,2,1,2,1,4,3,0,6,0,12,3,0,2,1,1,1
26,0,1,19,2,3,3,0,3,1,5,2,0,0,0,11,3,0,2,3,1,0
42,2,1,18,3,2,3,1,3,1,1,3,1,6,0,12,4,0,2,3,1,1
31,1,0,1,3,0,4,0,2,1,3,2,1,0,0,11,1,0,2,3,2,1
21,0,0,1,2,2,2,0,2,1,3,2,1,1,0,14,3,0,3,2,2,0
28,0,0,1,2,1,3,1,3,1,1,2,1,0,1,12,3,0,1,2,2,0
27,0,1,17,2,1,3,0,2,1,1,3,1,1,0,13,3,0,2,2,2,3
38,0,0,6,3,2,3,1,2,1,3,1,0,7,0,21,3,0,2,1,2,1
51,0,0,2,2,2,1,1,2,1,2,2,0,1,0,13,3,0,2,3,2,0
23,0,0,18,1,3,3,0,2,1,2,2,0,1,0,18,2,1,2,2,0,0
50,0,0,8,3,1,2,0,3,3,2,3,0,3,0,18,1,1,2,3,7,7
40,0,0,24,3,0,2,0,3,3,2,2,1,3,0,14,3,0,2,2,1,0
32,0,0,11,3,4,3,1,3,2,2,3,0,7,0,12,4,0,2,2,2,1
28,0,0,1,3,3,2,0,2,1,1,3,1,6,0,17,3,0,3,2,2,1
19,2,0,5,3,0,3,0,2,1,3,3,1,1,0,16,2,0,4,3,0,0
35,1,0,12,4,5,3,1,2,1,2,3,1,2,0,24,1,0,2,3,7,4
44,0,1,13,3,2,1,0,3,2,5,3,0,1,0,11,3,0,2,3,6,0
18,0,1,3,2,0,3,1,3,1,4,3,1,1,1,12,3,0,1,3,0,0
49,0,0,28,2,1,3,1,2,2,2,1,1,3,0,15,1,0,2,3,2,1
29,1,1,8,3,3,2,0,1,1,5,3,1,4,1,11,3,0,0,2,2,1
29,0,1,17,4,3,3,1,3,1,5,1,0,0,0,16,3,0,3,3,0,0
30,1,1,2,3,0,1,1,2,1,3,4,0,5,0,13,3,0,2,1,2,2
19,2,0,1,1,1,1,0,2,1,3,2,1,1,0,11,3,0,2,3,1,0
34,1,1,8,4,0,3,1,3,1,4,1,0,4,0,17,3,0,3,2,1,0
30,1,0,11,4,0,1,0,2,1,2,1,0,0,0,17,2,0,2,3,0,0
30,0,0,2,3,1,3,0,2,1,1,1,1,5,0,11,3,0,4,2,2,0
42,0,0,25,3,2,4,1,2,3,2,1,1,2,0,12,2,0,2,3,3,1
49,1,0,26,2,0,1,0,3,1,2,3,1,3,0,13,4,0,2,3,3,1
27,1,1,22,3,3,1,0,2,1,5,2,0,1,0,14,1,1,2,3,0,0
26,1,2,22,2,4,1,0,1,1,6,2,0,1,1,11,1,0,2,3,0,0
28,0,1,18,1,3,3,0,2,1,1,3,0,0,0,12,3,0,3,2,2,0
29,0,1,4,3,0,2,0,3,1,4,2,1,2,0,12,1,1,2,3,7,5
24,0,1,22,1,2,3,1,1,1,5,3,0,1,0,11,3,0,2,3,0,0
30,1,1,8,3,4,3,0,2,1,5,3,1,6,1,11,3,0,0,2,2,1
35,0,0,15,2,4,1,1,2,2,3,3,2,6,0,14,2,1,2,2,0,0
26,0,1,2,3,3,1,1,1,1,2,2,0,5,0,13,3,0,4,2,2,1
31,2,0,1,3,0,3,0,2,1,3,2,1,1,0,11,1,0,2,3,1,1
